Horaires_id,Object_id,jours,AM_Start,AM_Finish,PM_Start,PM_Finish,Révervation
"ba3872f1,ccd1add0,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",12:00,14:00,19:30,21:00,TRUE"
4e802d05,recD5BtUZul1AMUmq,,15:00,10:00,,,
745fbe33,recDHjG1lQVPlasLV,,15:00,10:00,,,
16baec64,recIzjbG6ZkQo1moe,,15:00,10:00,,,
8a66d847,recxQP6ZkcgLG5r3S,,15:00,11:00,,,
24347f90,63d77262,,15:00,12:00,,,
916a0c82,recLwYJ5mSKfz2cY4,,11:00,17:00,,,
cae808b7,rec24oq9hEWo7CiRW,,10:30,17:00,,,
fdfaee2e,113a206c,,18:00,11:00,,,
516cc550,595f03c0,,14:00,11:00,,,
"42acbb48,rec2GKrBMZznC55dv,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",09:00,18:00,,,TRUE"
f4b64c4b,recUOCYFvmBoqRPQ9,,10:00,16:00,,,
25974b5b,46b2c40c,,13:00,11:00,,,
"831d93f3,883cb1c2,""Lundi , Mardi , Mercredi , Jeudi , Vendredi"",07:00,12:00,12:00,21:30,FALSE"
e606ca5d,d5c7c61d,,10:00,15:00,,,
73635c47,5cdf722a,,16:00,10:00,,,
6649f707,986ea8dd,,14:00,11:00,,,
5c7ba7f1,5c37ae83,,15:30,11:00,,,
8fc358f6,d9f1c7dd,,15:00,10:30,,,
30612316,recR8jq4A80w31rvT,,,,,,
96ee9b55,2ed9f530,,18:00,18:00,,,
"f16ffc68,recaryrqsrVPPIB2M,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi"",08:00,17:00,,,FALSE"
"6e92d215,rec5yC36m9peYuToo,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",10:30,14:00,17:30,21:00,FALSE"
048c3e2d,rec2SnUyGZpnGj7AB,,14:00,10:00,,,
d82e8f3c,2740c3db,,16:00,10:00,,,
0c4ee0e0,bf08aa73,,14:00,10:00,,,
"1922cd89,recieRtH5ulY1vw33,""Mardi , Mercredi , Jeudi , Vendredi , Samedi"",11:45,14:00,18:45,21:00,"
,,,,,,,
5874cac8,6da7bb3a,,14:00,10:00,,,
"fa1b09ff,03541d5a,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",07:00,13:00,07:00,13:00,TRUE"
aa5fe886,recijAQ80kP0c42bK,,,,,,TRUE
"adcd8c66,6e009b41,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",,,,,TRUE"
3e496fc9,8acd55dc,,15:00,10:00,,,
3fb0bc95,302f8ece,,14:00,11:00,,,
ee16c762,443fd2ae,,16:00,10:00,,,
"f07c978c,4b149ed5,""Lundi , Mardi , Mercredi"",09:00,12:00,12:50,13:57,TRUE"
d483bff4,reccZzX5MzB9ojrS1,Jeudi,09:00,,,,TRUE
"3f1b8965,ceb8cd51,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",10:00,12:00,12:00,16:00,TRUE"
404a7654,a4fe2628,,14:00,11:00,,,
cb6ab298,recBHofXS36EJHBsE,,14:00,10:30,,,
462bab6c,recs82ArpkH5fQU1c,,14:00,10:30,,,
"1f94bb49,recHDhvcAecymLeQG,""Lundi , Mardi , Mercredi , Jeudi , Vendredi"",,,,,"
"16a71ed7,recbqR9yn4YRURgzC,""Lundi , Mardi , Mercredi , Jeudi , Vendredi"",08:00,17:00,,,FALSE"
"bc783b0a,recDvHw4sjf9E8DIn,""Samedi , Dimanche"",09:00,12:00,14:00,16:00,"
95325d7a,reci48o801z9UJFB8,,,,,,
"0996610f,reciRau4N0LIOVTld,""Samedi , Dimanche"",08:00,16:00,,,TRUE"
9ef5ed0f,rec5HPtXtUxdNUhk6,,,,,,TRUE
5b59f8ad,1b807167,,,,,,TRUE
"55814882,01ebf129,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",08:00,17:00,,,"
0ad096ec,recXXhBx8iC8nShoV,,16:00,11:00,,,
edd3530e,b74aa3f4,,15:00,11:00,,,
"c66f11f0,recjlkTcYHia3cCFI,""Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",11:00,15:00,19:00,23:00,TRUE"
"38005a5a,69f746b8,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",12:00,14:00,,,"
d1a6def4,recsIeI9EbAWzHyOB,Samedi,09:30,16:00,,,FALSE
"a8b7fc1e,recsIeI9EbAWzHyOB,""Lundi , Jeudi"",09:30,17:30,,,FALSE"
"60858aea,recFdQEKlRXOW6IiR,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",12:00,14:30,,,FALSE"
"c111c5bc,recEt9TvXlcLiFND3,""Mardi , Mercredi , Jeudi , Vendredi , Samedi"",11:00,14:00,18:00,21:00,FALSE"
576ec10c,rec2BIu67CJ4cBooH,Dimanche,10:00,14:00,,,FALSE
"7ae3cadf,rec2BIu67CJ4cBooH,""Jeudi , Vendredi , Samedi"",10:00,14:00,18:00,21:00,FALSE"
"c19a4662,rec2BIu67CJ4cBooH,""Lundi , Mardi"",10:00,14:30,17:30,21:00,FALSE"
8b7a3f55,recpoMrt052WGicmB,Lundi,09:15,13:45,,,
4ca56086,recpoMrt052WGicmB,Mercredi,09:15,13:45,,,
f45a472a,rec4A2lhrwooZI0L8,Mercredi,09:00,12:00,,,
a890ebce,rec4A2lhrwooZI0L8,Samedi,09:00,17:00,,,
8611208f,060600ca,,15:00,11:00,,,
"208ea4fd,cc0315bb,""Lundi , Mercredi"",09:00,17:00,,,FALSE"
"c185332c,rec3bDNQbcQSRGepN,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",08:00,19:00,,,TRUE"
"2d604033,rec74mTejOAzSsXH8,""Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",09:30,17:00,,,"
"3a890599,reccRUqRPZ0v29qHD,""Lundi , Mardi , Mercredi , Jeudi , Vendredi"",08:30,12:00,,,"
"b9f81ee6,reccRUqRPZ0v29qHD,""Lundi , Mardi , Mercredi , Jeudi , Vendredi"",13:30,16:00,,,"
5ea53cea,reccRUqRPZ0v29qHD,,,,,,TRUE
"e4c10d71,rece9uELyn8ZtWYFS,""Lundi , Mardi , Mercredi , Jeudi , Vendredi"",09:00,12:00,14:00,18:00,"
b5b64c96,recbVgtiqqHlRN8XU,Mercredi,08:00,12:00,13:00,18:00,
27ed54f1,recbVgtiqqHlRN8XU,Dimanche,15:00,18:00,,,
"c32ea58c,recbVgtiqqHlRN8XU,""Jeudi , Vendredi , Samedi"",13:00,18:00,,,"
"ae87db61,recbVgtiqqHlRN8XU,""Lundi , Mardi"",13:00,18:00,,,"
2c0e6b94,recinMZzYcJs7t8DA,,15:00,10:00,,,
c4f0a032,4c781fa8,,14:00,10:00,,,
"227965c1,recEmvs9ixOOZTfhk,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi"",11:00,14:00,17:30,00:00,"
"5ee66056,recSWQkXd82Rx7EWA,""Samedi , Dimanche"",07:00,20:00,,,TRUE"
"940372c9,recR99OmSXnqpQRCv,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",,,,,TRUE"
"a954e31f,recTNHzJV8A77bkdk,""Mardi , Mercredi , Jeudi , Vendredi , Samedi"",10:00,14:00,17:30,21:00,"
"09e5baf8,recLzqL611NhOe615,""Mardi , Mercredi , Jeudi , Vendredi , Samedi"",09:30,11:30,,,"
"893f6e69,rec0YE2DCxwxpaaIi,""Samedi , Dimanche"",,,,,"
"437261bb,recasu4xsNx1F8mkD,""Lundi , Mardi , Mercredi"",11:00,14:00,17:00,21:00,"
"d809c8d8,recasu4xsNx1F8mkD,""Vendredi , Samedi"",11:00,14:00,17:00,21:00,"
a5744c15,recasu4xsNx1F8mkD,Dimanche,17:00,21:00,,,
"dcaec188,rec4gEUX2zGWOym2M,""Vendredi , Samedi"",08:30,14:00,17:30,22:00,"
"7a92559c,rec4gEUX2zGWOym2M,""Lundi , Mardi , Mercredi , Jeudi"",08:30,14:00,17:30,21:00,"
"0d8cf023,recHUZ07cENhdZKpX,""Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",11:30,16:00,,,"
72592661,330969dc,,15:00,15:00,,,
"32d6aa3a,recsuYv0MT8JWatmt,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",,,,,TRUE"
669babb6,6063b8b1,,14:00,16:00,,,
37970a47,recIap1BQMVhc9iDo,,16:00,11:00,,,
de00bdfb,0dc15fb6,Lundi,08:00,16:00,,,FALSE
b777b3ce,recVMxK2n2g0JqxYW,,16:00,11:00,,,
"fd148b65,recxXRG93JqXCrVZr,""Lundi , Mardi , Mercredi , Jeudi"",08:00,18:00,,,"
"0d71d26a,recPtO2ckGiW3Ndlr,""Vendredi , Samedi"",11:45,13:15,18:45,21:15,TRUE"
"0461d5f7,recPtO2ckGiW3Ndlr,""Mardi , Mercredi , Jeudi"",11:45,13:15,18:45,21:00,TRUE"
,,,,,,,
,,,,,,,
"99aacd59,recITvrU1rCT4eguQ,""Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",11:30,14:00,17:30,20:00,"
f602e1e0,recNFyEXVeZzMZOAi,Dimanche,12:00,14:00,,,
e0bc37d9,recNFyEXVeZzMZOAi,Mardi,12:00,14:00,,,
86094fae,recNFyEXVeZzMZOAi,Lundi,12:00,14:00,,,
"b051b601,recNFyEXVeZzMZOAi,""Jeudi , Vendredi , Samedi"",12:00,14:00,18:00,20:00,"
a1044b1b,rec3mYOqM2ldm5hdI,Dimanche,12:00,16:00,,,TRUE
"6d266567,rec3mYOqM2ldm5hdI,""Mardi , Mercredi , Jeudi , Vendredi , Samedi"",12:00,15:00,19:00,23:00,TRUE"
"a86dc9af,rectoH9CeGaP9kY6Y,""Mercredi , Jeudi , Vendredi , Samedi"",12:00,14:00,19:00,21:30,"
a168e1fb,rectoH9CeGaP9kY6Y,Dimanche,12:00,14:00,,,
891539b2,recN5bNxgghhfpEHE,Dimanche,12:00,14:00,,,
"ce9d2936,recN5bNxgghhfpEHE,""Lundi , Mardi , Mercredi , Samedi"",12:00,15:30,19:00,22:00,"
383e26ee,recj2cmFvTc2F54pv,Dimanche,12:00,14:00,,,
"dbddef81,recj2cmFvTc2F54pv,""Mercredi , Jeudi , Vendredi , Samedi"",12:00,13:45,19:00,20:45,"
b285dbd0,recbTtVrr0l0DVGHj,Mercredi,12:00,14:00,,,
"b76ca928,recbTtVrr0l0DVGHj,""Jeudi , Vendredi , Samedi"",12:00,14:00,19:00,21:30,"
ac5dc8f5,recbTtVrr0l0DVGHj,Mardi,12:00,14:00,,,
"bc7dabe5,reca5pLJzSFX1LfB0,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi"",10:00,14:00,17:00,21:00,"
"17f6ab1e,recFI3gPgFIdt1ds1,""Vendredi , Samedi , Dimanche"",11:00,15:00,18:00,20:00,"
"7f157bc4,recFI3gPgFIdt1ds1,""Lundi , Mardi"",11:00,15:00,,,"
e0118b95,recFI3gPgFIdt1ds1,Jeudi,11:00,15:00,,,
"6758ca09,recFI3gPgFIdt1ds1,""Vendredi , Samedi , Dimanche"",11:00,15:00,18:00,21:30,"
,,,,,,,
"31b24fbe,recDTnaJMOGrMbHRs,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi"",12:00,14:00,19:00,22:00,"
"e0cf6244,recvSr38RvOo1oBlP,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi"",11:00,13:00,18:00,20:00,"
"db4b258a,recS5v0Oj1S8jKlsT,""Lundi , Mardi"",18:30,21:00,,,"
"bbdaeaac,recS5v0Oj1S8jKlsT,""Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",11:30,14:00,18:30,21:00,"
"ce1e1eae,recYktplxCsh6Dsen,""Mardi , Mercredi , Jeudi , Vendredi , Samedi"",09:00,21:00,,,"
ff605b67,recYktplxCsh6Dsen,Dimanche,09:00,14:00,,,
"1d19534b,rectPEb7fUqmeGRb4,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi"",11:00,14:30,18:00,20:30,"
"114f4465,recxXRG93JqXCrVZr,""Samedi , Dimanche"",08:00,18:00,,,"
97cc6933,0615faa3,,15:00,11:00,,,
52a61164,0dc15fb6,Mardi,08:00,16:00,,,FALSE
083674a5,0dc15fb6,Jeudi,08:00,16:00,,,FALSE
7f731479,0dc15fb6,Vendredi,08:00,16:00,,,FALSE
"a9bee18d,recSXg93snF86tra4,""Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",10:00,20:00,,,"
"8485ad23,reczmo44uNT3nvZZt,""Samedi , Dimanche"",11:15,16:00,,,"
"e8c4b471,reczmo44uNT3nvZZt,""Mardi , Mercredi , Jeudi"",11:30,16:00,,,"
1278d49a,759d38b7,,15:00,10:00,,,
"1bc298bd,recgWmAh3cvUhcnp7,""Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",,,,,TRUE"
97d42d5c,recgWmAh3cvUhcnp7,,12:00,16:00,,,
d37c0bf6,b76340fd,,15:00,11:00,,,
6ce7a090,recm2AoRWbJBnq4SK,,15:00,12:00,,,
6347a1e1,recM9zD9bItWPAN6l,,15:00,11:00,,,
50ef7a71,recZYCbaJbEYDPyJv,,14:00,11:00,,,
37fb02a2,recmOcTv8PqeQEtt3,,16:00,10:00,,,
9012cbed,rechFFrgz5BbO2egc,,15:00,10:00,,,
431feb77,1402749d,,14:00,11:00,,,
3bbea377,9d4ae3ec,,15:00,11:00,,,
b4b4d645,d05d63f5,,,,,,TRUE
"af3b7dc7,recyyAOrP5ABYe0Qk,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",19:00,,,,TRUE"
"eff4a31f,recaPQdy6VVmodk5M,""Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",09:00,12:00,13:30,16:30,"
0f859aed,ebb42bed,,17:00,11:00,,,
a24ea2f0,eb2505c0,,15:00,11:00,,,
31532b9c,6a249061,,14:00,11:00,,,
3548939c,7949ab8c,,15:00,11:00,,,
021f8e16,5f50049f,,15:00,11:00,,,
,,,,,,,
61ef8da6,d730c38c,,16:00,11:00,,,
404909c1,885199aa,,13:00,10:00,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
cd0baf76,recdYDKpysnem09GC,,16:00,10:00,,,
"88f4d4ca,rec4Sp1Kc7fr9A3H4,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",12:00,16:30,,,TRUE"
01702cbe,rec8MEwXzZOyroHld,,16:00,10:00,,,
5c09e21d,rec8V96z3M3TU00Ae,,14:30,10:00,,,
1f215c44,9239e8d7,,14:00,11:00,,,
ba853760,ae3bc50f,,13:00,10:00,,,
b70745c8,3fb285d5,,14:00,11:00,,,
"cbee9abc,rec7PV8VcVqwUZH52,""Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",09:00,17:00,,,TRUE"
"afb37577,rec7PV8VcVqwUZH52,""Samedi , Dimanche"",09:00,17:00,,,FALSE"
89a16ac6,4f324b40,,16:00,11:00,,,
6f834142,95b72d6a,,14:00,16:00,,,
"5f1a9084,recxrcryp7RwEOD3d,""Lundi , Mardi , Mercredi , Jeudi , Samedi"",11:30,16:00,18:30,22:00,"
97d89e88,e270df62,,15:00,10:00,,,
f0b94379,ca79be2b,,14:00,11:00,,,
b145908f,0fcf57e0,,14:00,10:00,,,
104675b3,02f9f539,,14:00,10:00,,,
621cd4ed,754604a0,,14:00,11:00,,,
d8f639cd,e394dc72,,15:00,11:00,,,
"83c77c12,recaDnwM100hMyG5t,""Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",11:00,17:00,,,TRUE"
51a97040,rectgw5U8BugwUIyW,,12:00,10:00,,,
c24fa629,rec2VkaNFgTUZQarj,,12:00,10:00,,,
da671d1f,recEzS7wrcSBUBnRJ,,15:00,11:00,,,
"c823e98b,recBwIkZXrkiVim1Q,""Lundi , Mardi , Mercredi , Jeudi"",11:30,14:00,,,TRUE"
c84eb891,recQLIS5lMhCC9Bjz,,10:00,,09:00,18:00,FALSE
f8f870f9,recsMK9lTsyDsnNal,,15:00,10:00,,,
"e839dba7,recmBT3F3xQsKoKUc,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",09:00,12:00,14:00,17:30,TRUE"
"4ecfbc84,recUu7UCrEm9QqdId,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",14:00,17:30,08:30,17:30,TRUE"
"5d64c7e5,ceb8cd52,""Samedi , Dimanche"",10:00,,,,TRUE"
a82265d5,recR9kjiaOAoduSpN,,16:00,11:00,,,
"21633fbf,reciW2UlshxpoToFm,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi"",09:00,19:00,,,FALSE"
"85ed5c69,recwJL4wMZc8BUN4B,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",09:00,12:00,14:00,18:00,TRUE"
"e0a42e03,rechmcunWsnk7RIUK,""Lundi , Mercredi , Vendredi , Samedi , Dimanche"",09:00,17:00,,,TRUE"
c4c2a045,recfcEj0VScC9avif,,15:00,11:00,,,
68b924f3,recEqFurEd2CSBjqg,,15:00,11:00,,,
"7f6fe37d,recHEZWTMQ8a8lBp6,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",19:00,21:00,,,TRUE"
"45017f6c,recZUGINnXHGGNbNs,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",08:00,16:00,,,FALSE"
e93fcf2b,recHEZWTMQ8a9lBp5,,15:00,10:00,,,
06c28de4,3a3f3d60,,15:00,11:00,,,
"62d45127,recMMMvP8mGoaRGgO,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",,,,,"
"8a6c5cc4,recsH7mY4eboRjWUR,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",09:00,12:00,14:00,17:00,FALSE"
"953d2e52,recd35RAACGXmxl78,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",08:00,19:00,,,"
"7fae4bbf,rech5cqzU6ONX2AVL,""Lundi , Mardi , Mercredi , Jeudi , Vendredi"",09:00,12:00,14:00,17:30,"
13a23819,rech5cqzU6ONX2AVL,Samedi,09:00,12:00,14:00,17:00,
"6e9b3452,recc7m3SkpexAuzvc,""Lundi , Mardi , Jeudi , Vendredi , Samedi , Dimanche"",09:00,15:30,,,"
"f4ccb919,recc7m3SkpexAuzvc,""Lundi , Mardi , Jeudi , Vendredi , Samedi , Dimanche"",,,,,TRUE"
"0e4a08f4,recMgWQrTWMVok83m,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",,,,,TRUE"
71fb063c,4a530b6e,,15:00,11:00,,,
7e454bb1,92c88920,,15:00,11:00,,,
511ed8d5,53c685de,,15:00,11:00,,,
a83e97ce,05E89ADE3E,,16:00,13:00,,,
4a7a012e,b7f612c9,,15:00,10:00,,,
"83d839cb,recAz79tqNPNUQNYF,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",09:00,14:00,,,"
6f77081d,367d6f26,,11:00,15:00,,,
2f33a8dd,6952bda4,,14:00,11:00,,,
"1432c55a,7f9e5843,""Lundi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",10:00,13:00,14:00,17:00,TRUE"
"66d39e1b,5D60AA1162,""Mardi , Mercredi , Jeudi , Vendredi , Samedi"",09:00,12:00,15:00,18:00,TRUE"
1dbdbbc3,3eedd265,,15:30,10:00,,,
b561ce2b,57a90f0e,,17:00,11:00,,,
316b6ce6,135b099f,,15:00,11:00,,,
c478d191,4ab919e9,,14:00,11:00,,,
c8a8a3a3,252be0b4,,14:00,11:00,,,
827bb4be,d8d19440,,15:00,11:00,,,
f12cb4cd,f97d103d,,14:00,11:00,,,
f1b99dfe,recH4XTVM41h84nua,,15:00,11:00,,,
4cfbd38b,38b6b043,,16:00,10:30,,,
21f40842,recUIgVhbOSmVZOpH,,14:00,10:00,,,
573d8b13,recnR46WWlEHXWJwF,,16:00,11:00,,,
a04413c0,1a1a4e3a,,15:00,10:00,,,
"a912f9ff,recxY4pUkZnofQw1g,""Lundi , Mardi , Mercredi , Jeudi , Vendredi"",08:00,12:00,12:00,15:00,TRUE"
"db9fd6f7,faf05ed1,""Lundi , Mardi , Mercredi , Jeudi , Dimanche"",10:30,21:00,,,FALSE"
"081aad44,faf05ed1,""Vendredi , Samedi"",10:30,22:00,,,FALSE"
f12fd1ad,e46e5463,,17:00,09:00,,,
d327e64a,f9dfc45a,,10:00,09:00,,,
9b0df369,76821c69,,10:00,09:00,,,
e16735d7,6d85b7c0,,10:00,09:00,,,
fcb97c70,89572a7e,,15:00,12:00,,,
4d52cabc,221b69ff,,15:00,11:00,,,
50349320,533cff3f,,14:00,15:00,,,
b729ba78,2b861bd2,,14:00,11:00,,,
"40d1f694,5c171a96,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",,,,,TRUE"
442d3b87,3e9ccb68,,15:00,11:00,,,
c55ae4f2,recQnhaVWed2cOYUi,,16:00,10:30,,,
"1496f6ba,e50537ff,""Lundi , Mardi , Mercredi , Jeudi"",10:00,17:00,,,FALSE"
"2b53d4dd,e50537ff,""Vendredi , Samedi"",10:00,21:00,,,FALSE"
"f1d9d7f2,db67a035,""Mardi , Mercredi , Jeudi , Vendredi , Samedi"",,,,,TRUE"
82a6cb22,recahr7MiYZML3KgU,,14:00,11:00,,,
11afac28,rec9U1L9JFSF6w2UT,,14:00,12:00,,,
06bb02b8,recsiobm7nPsxCU8B,,15:00,11:00,,,
20a720bb,recEBk4LA7NmOo6cL,,15:00,11:00,,,
5e60c7d0,recXQr75TtnS6XXik,,15:00,11:00,,,
"a23e3d72,373a8c27,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi , Dimanche"",,,,,TRUE"
"b99b9f4b,recCpFmi9ztG9pA4Q,""Lundi , Mardi , Jeudi , Vendredi , Samedi , Dimanche"",11:30,14:00,,,FALSE"
55a27fd1,recTR4EZHOjvNt0tr,,14:00,11:00,,,
fba31d1a,recu2lcOsEa6JR1X9,,17:00,17:00,,,
d56d72fe,93921678,,15:00,11:00,,,
c9461523,e50537ff,Dimanche,09:00,17:00,,,FALSE
63e0e529,rec6JNIwdrCJBAFrN,,14:00,10:00,,,
25ad8468,dcdc2945,,14:00,10:00,,,
"905aeeeb,fe7f6bb2,""Lundi , Mardi , Mercredi , Jeudi , Vendredi , Samedi"",09:00,17:00,,,TRUE"
b2ebe27b,ea42ebb4,,14:00,11:00,,,
98d7e904,83237123,,15:00,11:00,,,
5982762a,90d57727,,16:00,10:00,,,
bd3d8b23,65396ef9,,14:00,10:00,,,
"cbcc7096,recPVX5imIkKti6DB,""Lundi , Mardi , Jeudi , Vendredi , Samedi , Dimanche"",12:00,17:00,12:00,17:00,TRUE"
